x,y,color
-1.10015,7.98293,1
-0.576826,7.94671,1
9.77767,-1.24839,2
-1.15322,7.97461,1
-0.859141,3.49263,0
-0.461216,9.04574,1
9.39153,-1.39473,2
9.53472,-2.10338,2
9.45841,-1.87557,2
1.96169,1.67294,4
1.43218,3.4103,3
-0.859275,7.25473,1
-2.05953,2.69189,0
2.57051,0.915805,4
1.31681,4.787,3
2.59367,1.51779,4
-1.55689,2.96161,0
-0.092617,7.76049,1
1.53811,3.9884,3
0.665513,3.67581,3
-1.30316,2.90523,0
8.73973,-2.79,2
-0.55788,8.97711,1
-2.09258,2.46673,0
-2.2916,1.92348,0
0.882683,3.662,3
-2.65019,2.98896,0
-0.847373,2.43284,0
1.19083,4.16006,3
-1.99128,7.39613,1
-2.84775,2.5299,0
-1.59261,7.50152,1
0.581993,5.1261,3
8.93397,-3.00314,2
-1.63436,1.95949,0
-0.531686,7.47825,1
8.49453,-1.72331,2
2.93466,0.859778,4
-2.09101,3.7418,0
8.85675,-1.30277,2
-1.68815,3.45229,0
1.66534,1.50463,4
0.970236,5.04659,3
1.19989,3.92162,3
9.27391,-3.8272,2
1.15164,4.83582,3
1.0861,3.49687,3
2.0583,1.21637,4
9.69947,-3.18046,2
2.18302,4.16249,3
-0.339207,2.91209,0
-1.98662,2.71384,0
2.1774,1.48066,4
9.45187,-1.87015,2
-1.77468,7.17055,1
-0.0846019,7.99934,1
-2.10131,7.24037,1
9.07926,-3.02769,2
0.0537423,6.26773,1
1.51118,4.77452,3
1.25419,3.47928,3
1.20774,0.305648,4
-2.48369,8.06758,1
-1.6867,7.7571,1
-0.247098,6.82304,1
-0.870949,2.82432,0
9.36447,-2.63707,2
-1.90686,7.00454,1
0.254135,3.95597,3
2.50181,1.21576,4
0.54925,1.51137,4
1.43879,1.60284,4
-0.447786,7.55473,1
0.530085,4.50042,3
-1.68136,2.86913,0
-2.33479,2.78421,0
9.31906,-2.84039,2
-2.10688,2.37338,0
2.02394,0.656515,4
9.54187,-2.77627,2
8.34564,-1.23997,2
2.18315,0.925367,4
-0.46163,3.37771,0
-1.93441,8.12393,1
2.78481,0.868181,4
-2.25434,2.49748,0
10.008,-3.11174,2
0.796663,3.83914,3
1.75433,1.28758,4
0.913664,3.71099,3
-1.39491,8.69341,1
-0.983544,8.48877,1
-2.08027,2.7869,0
1.1108,2.54131,3
-1.12656,3.29985,0
-2.33418,4.38999,0
-1.14829,3.12469,0
-2.04033,8.21858,1
-2.10726,1.33034,0
-1.90617,7.36647,1
-1.89888,8.30674,1
2.1558,1.14667,4
-1.28129,6.83682,1
1.75756,0.774717,4
2.88198,0.423743,4
-2.38598,7.5571,1
-0.163166,8.47338,1
9.01073,-3.32678,2
1.18749,4.28145,3
2.04225,4.10333,3
9.0504,-2.18152,2
1.84568,1.0281,4
-0.118947,7.21579,1
-2.05267,7.37025,1
-2.10189,8.31188,1
1.45435,1.10387,4
0.755208,4.59706,3
1.37282,4.23436,3
1.47149,4.12479,3
0.147788,3.6146,3
-1.58264,3.76119,0
0.919853,3.38241,3
-1.53911,2.11447,0
-0.747445,2.96726,0
-1.36816,7.3488,1
-0.243517,2.93053,0
0.570927,3.9098,3
9.87085,-1.44625,2
2.28295,1.50278,4
1.44604,3.24711,3
1.57782,4.72449,3
-1.95264,7.04255,1
8.89765,-1.41263,2
1.15278,3.82318,3
2.61378,1.24083,4
-1.09982,2.70395,0
-0.517556,8.09657,1
8.90701,-2.02172,2
-1.45073,4.01338,0
-1.40207,7.78442,1
0.630581,3.9833,3
1.37225,3.27468,3
0.224714,3.952,3
2.03632,4.92032,3
0.278281,4.34347,3
-0.903902,3.10864,0
-1.21358,3.50427,0
9.17199,-2.49317,2
1.4786,1.20422,4
9.31334,-2.53646,2
1.51565,4.60798,3
1.73684,0.531842,4
1.0927,5.05498,3
-1.61669,2.84568,0
-1.10495,3.51151,0
-2.77098,7.70198,1
2.75015,-0.0358252,4
0.669463,5.13501,3
9.07082,-2.5918,2
8.88574,-2.41252,2
-2.13604,7.55065,1
8.84355,-1.81059,2
8.24683,-1.6847,2
8.84794,-3.60572,2
-1.11493,3.70962,0
0.910511,4.42132,3
0.485021,4.75129,3
-0.0418327,3.79277,3
-1.17228,7.15639,1
9.78825,-1.84049,2
1.13019,4.86884,3
1.70903,-0.0990504,4
0.95984,4.7627,3
1.44652,5.44459,3
0.584299,4.3509,3
-1.32218,2.70713,0
8.91742,-2.14003,2
8.97075,-2.24894,2
-0.276929,3.50839,0
1.13427,1.21721,4
8.87608,-1.8464,2
9.45347,-1.79531,2
-1.83803,7.99261,1
0.535818,1.19964,4
1.79212,0.960792,4
1.88234,3.81913,3
9.74959,-2.37147,2
-0.334671,7.55721,1
9.11767,-2.78426,2
-1.40294,8.26271,1
-2.15997,8.30079,1
9.56651,-1.43209,2
8.82129,-1.97193,2
-2.23755,7.19578,1
2.39739,0.330198,4
9.20528,-3.00339,2
-1.66511,3.79122,0
-2.15752,4.63169,0
8.49596,-3.26053,2
9.02754,-2.71227,2
0.466964,4.75364,3
-1.96308,7.98217,1
9.15675,-2.03018,2
-1.71764,8.31598,1
-1.46526,7.70289,1
2.35253,0.462787,4
2.33648,1.71548,4
8.99853,-2.71777,2
8.71334,-2.18303,2
-0.475276,7.88446,1
-1.61022,7.81667,1
0.974491,3.23756,3
-1.12987,3.87289,0
-1.53061,3.7296,0
1.00083,3.74034,3
1.03096,0.185641,4
-1.44193,2.53822,0
1.44876,4.93671,3
0.0946498,7.64906,1
1.17498,1.51606,4
2.77369,1.67231,4
1.48971,4.32177,3
9.98093,-2.09859,2
0.868039,1.2354,4
-1.39957,8.28287,1
1.81508,1.44215,4
1.68758,4.9514,3
0.782595,3.88546,3
0.512421,4.06303,3
10.1068,-2.64273,2
0.409061,4.55092,3
9.00604,-2.1092,2
-1.01838,7.76221,1
0.487993,3.43432,3
1.06717,1.69493,4
2.43642,0.909589,4
-0.655991,7.62459,1
-0.824604,7.65912,1
9.35678,-1.37911,2
-1.12775,7.13185,1
3.37479,0.563837,4
8.92888,-2.43771,2
9.79302,-2.18863,2
-0.879484,7.92626,1
1.66587,4.04171,3
8.80752,-3.01876,2
1.88184,-0.227588,4
9.151,-4.00975,2
2.57331,0.419283,4
-1.89215,3.50269,0
-0.889643,2.85616,0
-1.05376,6.99333,1
-1.53785,7.55351,1
1.95318,1.97939,4
-0.717256,7.3424,1
-1.22564,2.75724,0
9.47962,-2.71919,2
1.71069,1.10882,4
2.31491,0.248303,4
1.92716,4.69257,3
2.63407,1.1924,4
0.674044,3.95158,3
-1.87572,3.94728,0
0.318867,3.64805,3
-0.821812,8.42898,1
-1.65931,7.57108,1
1.86225,1.87161,4
0.911149,1.66072,4
10.2214,-2.40693,2
-0.678361,8.62085,1
2.58175,0.51432,4
10.4077,-2.62778,2
-1.62775,2.48418,0
2.00171,1.1629,4
-0.722701,8.66856,1
2.25523,1.22349,4
-2.0851,7.23275,1
8.15638,-1.32072,2
10.0259,-3.92882,2
9.33362,-2.94008,2
1.98073,0.676196,4
-1.75067,3.44589,0
9.12777,-1.8157,2
-1.77883,2.92202,0
9.38197,-2.94465,2
9.86981,-2.76105,2
9.68517,-1.76923,2
1.61589,0.411966,4
1.68308,3.73378,3
-1.26779,4.88793,0
-1.19235,8.19279,1
2.67509,2.26971,4
-0.749128,7.38536,1
8.72733,-1.66338,2
-2.03001,3.2861,0
3.10356,0.859363,4
2.44282,1.44707,4
2.93886,1.65926,4
0.885271,4.18308,3
1.78893,4.19512,3
8.79388,-2.68539,2
2.30896,0.149623,4
-1.76256,3.20035,0
9.26255,-3.02342,2
8.7606,-1.79429,2
-1.6378,7.11625,1
0.443888,3.18288,3
1.99703,-0.116604,4
9.19424,-2.79874,2
-1.95349,2.45059,0
1.81976,0.665111,4
0.359222,0.793726,4
-1.84928,2.84387,0
1.62919,4.71451,3
0.601123,3.86189,3
9.24544,-2.48078,2
-1.1924,7.52369,1
-0.96382,7.1021,1
9.8025,-2.78503,2
0.900335,3.98703,3
1.26502,4.35212,3
2.45521,1.21054,4
9.1888,-2.67334,2
-1.13931,7.71097,1
-1.23681,7.79474,1
-1.32171,7.9246,1
-0.971616,2.59481,0
1.72837,0.717523,4
2.22591,0.845676,4
9.34064,-2.50565,2
-1.68979,3.17117,0
-1.17496,7.21488,1
-3.49138,3.03606,0
2.95412,1.37499,4
0.673538,4.47183,3
10.3574,-2.83836,2
2.84389,1.05948,4
0.844499,4.42754,3
10.2697,-2.67391,2
7.66027,-2.34643,2
2.00469,2.20909,4
0.614724,3.81997,3
2.55661,1.61245,4
1.24996,4.08924,3
8.68633,-1.73914,2
-0.867038,3.38761,0
0.363122,3.61352,3
2.4316,0.890842,4
9.27489,-2.83579,2
0.00759349,4.17863,3
8.85378,-2.76815,2
2.05759,-1.00432,4
-0.941169,2.76906,0
-1.60586,2.87381,0
-1.40975,2.72061,0
10.2266,-2.5881,2
1.28634,5.11312,3
-1.99479,2.98569,0
9.02276,-1.5488,2
9.62132,-2.70938,2
9.55082,-2.06099,2
-1.15687,3.47266,0
-1.15399,2.81565,0
-1.97804,7.20497,1
-2.0933,3.79623,0
1.49272,0.462818,4
-2.56791,7.89931,1
-1.94648,8.29078,1
1.7534,3.89756,3
-1.13573,7.26789,1
-1.39595,4.79712,0
2.25001,0.899608,4
-1.58196,8.40136,1
-2.14626,3.09705,0
-1.30455,3.75853,0
1.17926,5.17186,3
9.50732,-1.73483,2
2.24945,0.724737,4
2.1176,1.6121,4
-1.41912,8.07644,1
9.84312,-1.80597,2
-1.03351,2.88094,0
2.03918,1.02283,4
8.38355,-2.0527,2
9.0468,-2.52703,2
-1.85452,9.07765,1
1.86808,0.409628,4
8.18475,-1.9997,2
9.23665,-1.17982,2
-1.49532,7.85841,1
9.94152,-3.27546,2
1.83469,0.881603,4
1.38275,4.33488,3
9.93563,-1.54288,2
-1.54122,2.73112,0
-1.15782,8.22463,1
-2.98952,2.21664,0
1.03895,5.03988,3
1.90432,5.28656,3
-1.34745,3.89584,0
0.0756141,4.09576,3
8.96751,-2.26491,2
1.27897,0.965366,4
-1.98778,1.68738,0
-1.51669,8.80302,1
2.12168,1.74756,4
10.2324,-1.88121,2
-1.7287,8.284,1
-1.53467,2.47153,0
-2.42502,2.89309,0
9.18812,-1.12679,2
0.957536,4.22363,3
1.19404,0.967872,4
-1.43758,7.84041,1
-1.04217,7.36309,1
-0.608813,7.2841,1
-1.03888,7.60566,1
-1.13085,2.82263,0
2.15248,3.95551,3
2.09188,3.65848,3
1.31297,4.17032,3
-0.887046,8.21084,1
-1.14104,8.21626,1
3.2617,0.907771,4
9.49931,-1.98256,2
-2.41748,7.19444,1
9.58771,-2.85578,2
-2.23773,6.94021,1
2.03567,2.08811,4
2.66296,0.737159,4
1.56979,0.216464,4
0.917373,3.77182,3
-0.958733,9.25098,1
-0.344452,7.048,1
-1.4282,8.66599,1
-2.09697,3.05285,0
0.441763,4.28083,3
1.84654,2.47642,4
0.931328,0.824936,4
-1.85685,7.57119,1
0.160402,4.27895,3
9.64501,-2.35022,2
9.60669,-2.56033,2
1.58338,3.90902,3
2.41175,1.4985,4
2.0595,0.416216,4
-2.00311,7.73031,1
-1.7399,2.88107,0
8.82294,-2.42841,2
9.55814,-1.75471,2
2.09239,0.716186,4
2.13038,0.13656,4
-1.37451,8.33169,1
0.93176,3.65257,3
9.20317,-2.02673,2
-0.232824,7.97288,1
-1.52959,3.08132,0
-1.33444,2.2358,0
-2.0581,3.41265,0
-0.844058,3.19259,0
0.825726,3.72614,3
-1.82212,7.6623,1
0.153377,7.99156,1
-0.316687,7.67084,1
1.70552,1.219,4
2.05302,0.289767,4
-2.40843,7.80699,1
-2.03993,3.22837,0
0.619453,4.32962,3
-0.958151,2.83664,0
-1.37614,2.31559,0
9.47471,-2.68721,2
-1.50371,7.95446,1
-2.06828,8.61493,1
-1.32645,7.16407,1
9.20197,-1.59743,2
8.78391,-2.63053,2
1.42796,0.21376,4
8.61591,-2.488,2
-2.10611,3.72465,0
1.01482,4.89215,3
2.09889,0.0105355,4
-1.92172,3.79728,0
1.60771,1.57092,4
9.08832,-2.3151,2
9.53738,-2.31914,2
1.44997,4.39749,3
9.23711,-1.62143,2
2.72579,0.64109,4
0.536944,3.4432,3
2.81361,1.35301,4
1.45515,4.4068,3
1.98119,0.87614,4
-1.73724,7.81777,1
10.6016,-2.8482,2
-1.18921,8.16239,1
9.37506,-3.04363,2
-1.96022,7.81623,1
1.84878,3.32066,3
-1.20979,3.15264,0
2.38235,-0.289058,4
-1.44998,2.38295,0
-1.50777,8.07452,1
3.7848,0.914645,4
-1.35773,3.49553,0
9.4381,-2.509,2
0.461037,5.03429,3
10.1135,-2.77753,2
1.16657,4.61581,3
8.87841,-2.1129,2
1.51242,0.995066,4
-0.753258,7.29723,1
1.06819,1.38411,4
-0.0198612,3.50245,3
2.24427,0.622073,4
-2.47625,1.94718,0
9.02243,-1.58444,2
0.264449,3.96877,3
2.30373,1.33068,4
0.310584,3.97528,3
-1.44495,1.76577,0
-1.39471,7.14458,1
0.841715,4.12244,3
2.22146,0.608028,4
8.64735,-2.42833,2
0.936437,3.51855,3
-0.616901,8.51967,1
10.1241,-1.66933,2
-1.95105,8.45852,1
-1.12415,2.75062,0
-0.537099,7.44761,1
1.91923,0.0867519,4
8.73635,-1.15215,2
1.37985,4.45969,3
1.00662,3.6964,3
-1.37932,8.39798,1
1.61051,4.28452,3
1.38488,4.41173,3
1.30034,5.67807,3
9.21819,-2.6822,2
-1.44875,3.93242,0
-1.14798,2.23347,0
-1.05156,8.57117,1
10.0036,-3.17846,2
-1.55529,3.80318,0
2.43149,0.572605,4
0.643226,4.36246,3
9.39878,-2.53384,2
1.18798,4.14222,3
-1.6631,2.82318,0
2.04423,0.746813,4
1.08458,3.82342,3
-0.889211,7.75152,1
1.20722,4.03622,3
8.85976,-2.59965,2
8.9954,-2.66022,2
-1.55734,2.53453,0
-2.02542,3.00511,0
1.90308,0.59222,4
-1.94209,7.7746,1
8.3796,-2.25615,2
0.699998,3.54658,3
-2.44879,3.7544,0
9.81079,-1.88377,2
0.716369,3.41897,3
8.32888,-2.99267,2
-2.33799,2.42408,0
9.52264,-1.94192,2
9.5747,-1.94717,2
-1.02943,2.20579,0
1.245,3.88526,3
-2.46369,2.90435,0
-1.90422,8.02681,1
0.0542468,7.36764,1
2.17655,1.08336,4
-1.74439,2.56353,0
-1.70647,8.19835,1
-2.1479,3.46828,0
0.32821,4.48499,3
2.51471,-0.0658914,4
-1.6218,3.47112,0
1.13092,0.80694,4
-2.58596,2.28629,0
1.6249,5.24719,3
1.69376,0.272082,4
0.895848,4.07828,3
0.757454,4.39781,3
-1.08596,6.75014,1
2.37498,0.565083,4
-1.27309,3.44645,0
8.58694,-1.3167,2
-1.068,2.81614,0
-1.37724,3.39929,0
-1.26188,7.80082,1
1.30289,3.86787,3
1.32496,1.51113,4
-0.00246163,4.1229,3
-1.83963,6.65683,1
9.08538,-2.57991,2
0.844618,4.15962,3
-0.633819,7.76087,1
9.31493,-2.33232,2
8.6665,-2.04226,2
0.455237,4.58861,3
-0.463655,7.24905,1
-1.11624,3.22997,0
-1.91957,2.16152,0
9.74911,-1.98219,2
1.72223,1.45413,4
1.46952,4.17586,3
-1.30033,7.59548,1
0.0986835,4.56275,3
-1.87617,7.53615,1
-1.34265,7.72063,1
-1.26976,4.37998,0
1.36413,1.06785,4
-0.413316,3.14108,0
1.6251,3.92496,3
-1.18192,2.14692,0
1.29672,0.437204,4
-0.194598,7.83114,1
-1.88822,6.5759,1
-1.64832,7.51876,1
-1.7973,7.68673,1
-1.23171,7.64679,1
-0.992118,7.14438,1
-0.245012,8.24823,1
0.151089,4.67759,3
1.41919,0.71433,4
1.38515,1.71004,4
2.63747,0.212486,4
9.68525,-2.9193,2
1.75969,1.11464,4
-0.889609,3.83629,0
0.878317,4.25191,3
1.10749,-0.230794,4
-1.5369,2.93803,0
1.19259,2.80879,3
8.52994,-1.50632,2
2.10038,1.15458,4
3.16593,0.841733,4
1.64635,0.491662,4
9.4358,-3.0484,2
-1.08989,7.45359,1
-1.49255,2.41083,0
-1.53217,2.3316,0
1.37923,1.05673,4
0.666498,4.18027,3
8.83628,-2.39436,2
9.54672,-3.41441,2
10.2711,-3.00493,2
0.623845,5.09871,3
-2.60179,3.53321,0
9.96697,-2.4329,2
1.60328,1.71651,4
8.27753,-2.26982,2
1.21848,1.94723,4
1.1456,0.804035,4
-0.0148201,4.59573,3
-0.798359,8.85164,1
8.58687,-1.45392,2
9.00394,-3.2259,2
9.37846,-2.31619,2
8.85669,-2.42986,2
-2.11004,6.63078,1
-1.22522,8.01617,1
-0.137241,8.35177,1
9.20673,-2.33891,2
1.23619,4.18375,3
2.60802,1.12502,4
-1.24228,7.28869,1
2.24843,0.29698,4
-1.75972,5.90423,1
-0.931369,2.18132,0
2.14338,1.69551,4
-1.16408,8.10608,1
-1.34853,2.71204,0
0.0967215,4.26203,3
-0.517371,7.23013,1
8.43255,-3.24677,2
1.50425,1.14123,4
-0.708626,2.15116,0
3.59681,0.704007,4
-1.87943,2.78293,0
-0.45425,7.48424,1
9.44416,-2.28706,2
0.655493,4.18157,3
-1.71419,7.64731,1
10.2623,-2.23083,2
8.98946,-2.82633,2
9.69116,-2.24808,2
-1.46018,3.39788,0
-0.623603,7.99024,1
2.24784,1.06483,4
9.15873,-2.29613,2
-2.37858,2.8168,0
1.78606,4.85086,3
3.28932,1.52082,4
-1.95742,7.81599,1
9.75999,-1.50993,2
-0.38649,2.72045,0
8.97949,-2.61327,2
-1.22379,2.22026,0
-1.89683,3.34811,0
1.54358,4.55754,3
1.15927,4.8534,3
-2.36976,3.83658,0
9.51946,-1.56381,2
-1.37386,7.60676,1
1.7128,0.960212,4
9.82091,-1.3543,2
-1.59958,2.81317,0
0.241045,8.35306,1
0.969589,5.11023,3
-1.877,3.32205,0
-1.80715,3.87421,0
-1.21067,3.46518,0
2.13588,1.8966,4
-1.65529,7.43658,1
2.03446,2.87283,3
-1.63051,7.53512,1
0.857689,4.20579,3
1.33981,3.52963,3
2.67148,-0.0327628,4
1.40145,4.91179,3
-0.216603,3.26328,0
-0.486012,6.55127,1
9.21238,-1.72056,2
2.33208,1.42726,4
-1.30327,3.51049,0
10.3179,-2.12452,2
1.05738,5.20239,3
2.07936,0.93988,4
2.10138,1.05316,4
-0.883119,3.20848,0
-1.53198,8.1115,1
1.72284,4.23675,3
-0.102203,3.66573,3
-0.98325,8.04344,1
-0.790994,7.65631,1
0.908921,4.7653,3
-1.156,7.16709,1
-1.99186,7.50807,1
-2.3468,7.94723,1
8.97395,-3.08023,2
-1.20113,1.69268,0
2.21739,1.59947,4
-1.20503,3.0335,0
-1.44729,2.55556,0
0.62765,4.18476,3
9.31102,-3.4247,2
1.03221,4.24327,3
0.58623,4.77436,3
8.89801,-2.64669,2
-1.63986,2.70766,0
-0.764214,7.95363,1
1.68032,0.458067,4
1.60361,1.23512,4
8.85221,-3.70122,2
-2.17128,9.13106,1
0.575369,4.50679,3
9.06303,-2.86587,2
-0.435598,7.76498,1
1.61788,4.09041,3
0.566836,3.77191,3
-1.55156,3.35283,0
-0.57796,7.55685,1
10.089,-2.01942,2
-0.245653,8.08562,1
-1.40621,7.8295,1
0.964477,4.37411,3
-0.930904,6.64948,1
1.56235,0.448014,4
0.81831,3.68901,3
1.55714,1.05021,4
-1.25475,7.86577,1
7.94828,-3.23429,2
9.22525,-1.34221,2
-2.16225,7.31027,1
9.73067,-2.04451,2
0.978923,4.26457,3
0.711351,4.81987,3
-0.875636,7.72795,1
2.4061,1.95469,4
10.1669,-2.48685,2
0.775305,4.56213,3
-0.993942,8.1014,1
1.41013,4.31855,3
-2.13325,3.63019,0
1.73345,3.92609,3
9.07123,-1.79414,2
9.4811,-2.41691,2
-1.3,8.89431,1
9.78425,-1.75032,2
-2.52843,4.05267,0
2.10329,1.60398,4
-2.26032,2.60746,0
8.18903,-2.09819,2
8.62415,-3.08305,2
1.82219,0.365708,4
-1.26098,8.07636,1
-1.70799,7.52408,1
-2.63853,3.08083,0
-1.35047,8.03479,1
8.81388,-1.90605,2
2.61244,1.63241,4
-1.67521,8.09902,1
0.803838,4.36877,3
-1.25214,7.88192,1
-0.521013,7.72232,1
-0.87463,7.63142,1
-0.818802,8.29831,1
2.20314,1.53278,4
-0.564112,7.81981,1
9.76669,-2.23872,2
10.2359,-1.60021,2
1.18898,5.3092,3
-1.73093,7.82225,1
3.19558,1.80343,4
-1.13834,7.75966,1
10.2311,-2.08611,2
-1.24752,3.03377,0
0.655149,3.96654,3
-0.880228,8.07426,1
1.00105,4.1332,3
1.88317,4.04626,3
2.54506,1.72458,4
0.807051,4.82871,3
2.2853,1.07271,4
-1.58885,1.93946,0
9.06185,-2.10252,2
9.22853,-1.80939,2
9.27595,-2.33649,2
-1.79355,3.18124,0
0.607912,4.72717,3
-1.64938,7.671,1
-2.26453,7.19261,1
2.03583,0.484489,4
-2.12252,8.43471,1
-2.01229,8.30418,1
1.40133,0.796363,4
1.10896,3.04141,3
-1.25668,3.24517,0
-2.52483,2.97374,0
-0.964373,3.59827,0
0.387271,4.49437,3
2.33805,1.19801,4
1.66056,4.40748,3
9.68482,-2.37512,2
-1.5887,2.96396,0
1.59515,4.76618,3
-0.846521,8.08482,1
2.14982,4.53784,3
1.56749,5.50594,3
-1.36898,7.44155,1
-0.920781,8.59159,1
1.66361,5.00952,3
8.73695,-3.30349,2
-1.69213,3.34019,0
-0.310539,6.16249,1
0.0626092,4.63797,3
9.12317,-3.33906,2
9.22507,-2.82593,2
9.90348,-2.10946,2
-0.97094,6.92681,1
1.74005,1.40342,4
9.02747,-1.7575,2
8.94384,-2.97576,2
2.81956,1.01051,4
-0.775758,4.4182,0
8.42695,-1.44959,2
1.50222,4.28684,3
-1.38724,9.37891,1
-0.994354,3.48876,0
-1.69604,2.98949,0
-0.677299,8.53714,1
2.43611,1.00412,4
2.58129,-0.180868,4
7.54925,-2.76038,2
1.14322,4.88605,3
-1.80591,2.95632,0
-1.53916,8.69484,1
-0.712877,6.87722,1
-1.74338,3.42198,0
-2.40412,3.23572,0
-1.25606,8.0888,1
-0.481569,8.54936,1
10.0553,-1.93382,2
-1.15165,7.27036,1
2.65024,1.23649,4
9.16452,-1.58487,2
9.42317,-2.26009,2
0.753362,3.53459,3
9.33866,-2.00244,2
9.97034,-1.56257,2
2.0571,4.59964,3
1.80403,0.539218,4
-1.34221,3.08081,0
-1.20079,7.79009,1
9.3526,-1.96438,2
8.68256,-1.95574,2
9.20618,-3.48139,2
-3.08986,2.12213,0
9.18009,-2.37035,2
1.13171,4.85016,3
1.92651,1.4907,4
1.9821,1.39731,4
-1.63366,7.26962,1
-0.302568,3.39937,0
-3.30526,2.58219,0
-1.34569,2.43608,0
9.80221,-1.57192,2
10.2626,-2.47687,2
8.34262,-3.53333,2
2.05333,3.99354,3
3.00491,0.691051,4
-0.00258008,2.37325,0
9.11937,-1.43592,2
2.33493,1.76364,4
0.0482369,4.06418,3
-0.884696,7.31724,1
10.3938,-2.68089,2
3.06218,1.27445,4
1.69022,4.11544,3
8.5853,-1.94003,2
2.09047,1.01938,4
1.55008,4.2351,3
-0.590737,3.15054,0
2.05957,1.02853,4
1.3857,3.88703,3
9.99042,-1.83298,2
-0.481432,8.70275,1
1.98595,4.98788,3
1.42672,4.43246,3
1.45736,1.55546,4
2.30885,0.941092,4
-1.12478,7.28957,1
1.60778,0.664218,4
1.35359,0.955127,4
9.81583,-1.90172,2
-1.25854,7.9246,1
-1.2568,6.61343,1
-0.00701431,3.8638,3
-2.03354,2.9849,0
0.819283,4.19444,3
9.11078,-0.879388,2
9.38434,-3.07252,2
-1.15515,3.09392,0
0.030534,4.13625,3
2.53021,0.50783,4
1.48266,4.50957,3
-0.000607878,7.66904,1
2.53667,0.969112,4
1.53026,5.37453,3
-1.86533,3.88198,0
-1.06,2.73556,0
9.00522,-2.47913,2
-1.99878,2.95917,0
2.81512,1.01231,4
9.59327,-1.99169,2
-1.99894,3.10279,0
1.44099,0.707403,4
1.33442,4.787,3
2.04949,0.791249,4
2.31943,1.04489,4
8.56677,-2.1583,2
1.35808,4.2601,3
-1.58453,2.89881,0
-0.0802817,7.25785,1
-1.55824,2.44246,0
9.12082,-2.78697,2
-1.23668,3.58584,0
-1.85091,2.65601,0
1.70356,0.621573,4
-0.822355,7.64616,1
0.472491,3.48284,3
1.53496,1.9834,4
-1.16036,1.75969,0
0.598045,2.72823,3
1.66863,0.869838,4
-1.64257,2.60302,0
-0.109544,3.18807,0
-1.58807,8.45341,1
-1.31355,2.73898,0
9.33646,-3.06483,2
1.88299,1.07659,4
-1.46154,2.59445,0
9.69289,-1.86666,2
10.2548,-2.66667,2
-1.15457,7.28083,1
-1.21952,8.20029,1
-1.24826,7.40751,1
-0.908293,3.11803,0
1.45953,1.62378,4
1.77869,1.01578,4
2.01996,4.55986,3
2.2052,1.64471,4
-0.980675,7.74901,1
-1.88963,3.68002,0
2.99123,1.24958,4
-1.49029,6.76116,1
1.54498,4.36298,3
0.80123,4.34075,3
9.24284,-2.19307,2
0.562179,4.95026,3
9.67425,-1.52918,2
1.21473,-0.0416619,4
8.25532,-2.13361,2
9.49153,-2.77367,2
-0.129572,4.017,3
9.30235,-2.62813,2
0.90549,0.819059,4
-1.42019,6.83442,1
-0.278909,4.92015,3
-0.995439,3.2123,0
-0.960057,8.65184,1
-2.43212,7.93723,1
8.83574,-2.85352,2
9.97496,-3.13048,2
1.48879,0.670669,4
1.66929,4.70602,3
-0.94809,5.96502,1
-1.12463,7.68346,1
9.38985,-2.5937,2
0.777256,4.84621,3
-0.955174,2.96969,0
-0.573552,6.7738,1
2.04119,-0.395845,4
0.196006,4.25798,3
9.00111,-2.07235,2
-0.993901,7.8865,1
-1.4579,7.16212,1
-2.334,3.61687,0
9.85261,-2.41391,2
9.04708,-2.02885,2
2.00917,1.61938,4
9.14095,-2.54915,2
0.679434,3.30027,3
-1.45608,9.11897,1
9.25052,-3.14068,2
1.88929,1.85438,4
-2.24641,2.57286,0
1.31325,0.703886,4
9.33893,-2.50227,2
-1.592,8.61021,1
-2.2345,7.69435,1
0.72495,3.83259,3
-2.02601,8.71562,1
8.96702,-2.23204,2
2.0565,0.612462,4
0.789887,3.77767,3
1.40344,1.87891,4
9.93391,-2.77453,2
-1.70042,2.11146,0
2.29676,0.611164,4
-1.46614,2.54332,0
2.19548,0.583067,4
0.550924,5.44842,3
-0.483145,4.57054,3
8.04905,-2.62417,2
1.2389,0.670591,4
-1.60476,8.35174,1
2.06989,0.878529,4
9.11467,-3.41552,2
10.3207,-2.54604,2
2.10522,1.9014,4
8.60414,-2.50675,2
9.94105,-2.13008,2
3.07645,0.703205,4
9.27541,-0.746175,2
1.10189,0.983544,4
1.45858,4.02677,3
1.78205,0.459771,4
1.08416,4.36235,3
1.19043,4.16916,3
-1.56599,2.68814,0
-1.04086,8.09884,1
0.18856,5.15271,3
-1.86095,7.75401,1
9.97752,-2.06126,2
9.18183,-1.51543,2
0.893082,4.8582,3
1.77648,4.80137,3
-1.04756,8.04561,1
-1.47263,2.68792,0
-2.04702,3.00831,0
-2.86061,3.93768,0
-1.46634,8.31735,1
-2.3772,2.49526,0
9.56786,-1.54919,2
-1.3123,2.75506,0
-1.5692,2.32747,0
-0.92328,6.94615,1
-1.03174,3.94641,0
1.26656,4.54396,3
1.19345,4.12816,3
-1.89281,3.06987,0
-0.559899,8.47014,1
2.64125,0.533303,4
1.96194,1.02096,4
-0.92793,2.73906,0
9.39573,-2.74422,2
-0.475949,7.77483,1
-1.60068,2.22682,0
2.30583,0.423519,4
0.990799,4.04291,3
-1.26405,8.4362,1
-1.16338,3.13357,0
