x,y,color
-0.0481885,3.80387,1
0.554692,3.98432,1
2.47853,0.689452,0
0.956279,3.38531,1
1.56267,5.19868,1
1.42553,0.66326,0
1.3916,0.456992,0
0.929366,4.02831,1
1.97417,1.15443,0
0.583833,6.08685,1
2.52713,1.11559,0
1.80503,1.7526,0
2.70141,0.275894,0
-0.167848,5.06684,1
2.62401,1.41442,0
0.100209,4.92801,1
2.27138,0.93079,0
1.32434,4.38291,1
2.42109,1.12015,0
0.669409,3.99556,1
2.48098,1.72146,0
2.77312,0.849277,0
1.34307,0.286552,0
2.20667,0.917776,0
1.24087,3.4702,1
1.51933,1.29148,0
1.93837,1.62003,0
1.4989,4.37071,1
1.50972,3.99286,1
2.61944,1.4372,0
0.92589,0.896596,0
0.158144,3.78867,1
0.943966,3.78137,1
0.352091,0.347527,0
0.436404,4.35239,1
2.04076,1.24832,0
1.80186,1.14773,0
0.565343,4.8136,1
0.648855,5.07947,1
1.7928,0.64167,0
2.67524,0.997977,0
0.487715,4.17585,1
0.276498,5.1035,1
1.11068,3.9251,1
0.959469,5.21554,1
0.163262,4.20433,1
1.23606,4.76908,1
0.516752,4.29746,1
1.42567,4.2847,1
2.97155,1.67983,0
1.20382,1.10469,0
0.645674,4.29042,1
0.0759224,4.0136,1
1.40379,4.1929,1
1.64079,1.58012,0
1.67214,4.38711,1
2.00352,1.95651,0
1.61226,4.69497,1
2.37112,1.65574,0
1.92528,4.36042,1
2.07218,0.419058,0
2.49466,2.32793,0
1.74381,0.55973,0
2.33553,1.95194,0
0.458658,5.06863,1
2.61863,0.924507,0
1.08409,2.93676,1
2.158,0.742558,0
1.78035,1.01384,0
1.0802,1.09333,0
1.42934,3.34443,1
1.7893,1.53956,0
1.76409,1.6984,0
1.75328,0.614005,0
2.6288,1.3509,0
0.576747,4.27252,1
1.30148,4.75949,1
2.07568,0.350119,0
0.459535,5.44983,1
0.693545,4.04406,1
1.87323,0.908846,0
2.17024,0.882795,0
0.750001,3.94735,1
0.74073,3.64846,1
2.6722,1.36554,0
0.660156,3.45427,1
2.27249,-0.146656,0
2.65769,0.450705,0
1.26246,1.03674,0
1.26738,0.367886,0
0.801285,3.25917,1
1.11616,3.54666,1
0.506812,4.18013,1
1.8447,4.16121,1
2.02838,0.959864,0
-0.00290758,3.11413,1
2.03039,0.999955,0
1.63224,0.806536,0
1.67826,1.46965,0
1.46075,4.30933,1
1.24669,4.69467,1
3.19103,0.750447,0
1.89291,0.378739,0
1.85962,0.911211,0
-0.410639,3.58582,1
0.758533,5.22569,1
0.642816,3.66773,1
1.33789,3.947,1
1.65231,1.41656,0
1.52795,1.57431,0
2.63088,0.784414,0
2.10432,0.342193,0
1.4032,1.05661,0
0.777845,5.09252,1
1.67151,0.903785,0
1.23342,4.83121,1
2.10744,4.33344,1
0.312015,4.76756,1
0.778127,3.8029,1
0.390039,3.47147,1
0.764485,4.06347,1
1.76939,4.04534,1
0.183608,3.54555,1
2.70516,0.948441,0
2.77974,0.737476,0
2.25012,1.26529,0
1.64409,1.42329,0
2.54736,1.66858,0
2.22625,4.8943,1
1.42703,1.21537,0
0.281466,4.25496,1
1.05614,3.01914,1
1.09331,4.52039,1
2.05074,2.75443,1
0.976407,-0.0103582,0
-0.198301,4.17629,1
2.84231,2.10795,0
2.79696,0.14938,0
1.6195,1.43183,0
0.821392,3.38047,1
2.49458,1.08761,0
1.34466,3.95791,1
1.41433,0.116288,0
2.47773,1.60044,0
0.511287,3.94548,1
1.926,1.19679,0
0.00463368,4.03968,1
2.25923,0.379556,0
2.02517,1.95175,0
1.63913,0.311929,0
1.44859,0.375672,0
1.48376,1.28761,0
1.40244,3.24574,1
1.55581,0.672821,0
1.89875,1.55668,0
1.2986,1.06036,0
1.01729,3.30633,1
1.89875,1.18138,0
2.56027,0.460188,0
1.66008,0.866912,0
0.766139,4.14204,1
1.99857,1.73313,0
0.99719,3.92792,1
2.2638,-0.105566,0
1.88831,1.58598,0
0.575594,4.33277,1
0.146673,4.32342,1
0.958717,4.67319,1
0.0228938,4.38967,1
0.506841,4.25099,1
2.86289,1.36255,0
2.55522,0.321132,0
2.02447,1.25606,0
1.4714,3.49473,1
0.771855,3.54588,1
2.58867,0.796801,0
0.739307,5.05226,1
1.37124,0.825665,0
0.652499,4.66624,1
2.9482,1.00079,0
0.342108,3.51774,1
2.5538,0.739088,0
-0.0408987,4.07839,1
1.88301,-0.0683402,0
3.24215,0.938024,0
1.44274,4.6264,1
1.604,0.0966414,0
1.08321,4.05505,1
1.94055,0.0812721,0
1.42439,4.00761,1
2.03018,0.373685,0
2.24921,-0.35411,0
3.11454,0.941174,0
1.94896,1.20652,0
3.60116,0.848242,0
0.443236,4.43899,1
1.8794,0.177521,0
2.01104,1.51023,0
0.275278,3.85829,1
1.16811,3.99031,1
1.67228,0.402192,0
1.33793,4.14037,1
0.802867,3.1046,1
1.18062,4.61986,1
0.232554,5.49296,1
1.09942,3.76053,1
2.35887,-0.74072,0
1.2802,4.42126,1
1.00083,3.74034,1
1.41442,1.08461,0
1.19629,0.623955,0
2.47317,0.980753,0
0.489139,3.79878,1
2.38352,-0.130855,0
1.50468,4.50894,1
1.78193,1.37105,0
0.943059,4.14542,1
-0.0413568,5.23621,1
3.72792,1.59987,0
3.04942,-0.168926,0
1.29708,3.37478,1
-0.312601,3.68389,1
0.408732,4.93055,1
1.35026,3.48643,1
0.664614,4.23698,1
1.11511,3.46371,1
1.9059,0.371889,0
1.98818,1.07719,0
0.88052,3.74673,1
1.92056,4.55809,1
0.6395,4.69623,1
1.10186,5.08698,1
0.246756,3.42293,1
1.91288,1.56873,0
1.65898,5.06912,1
3.03643,0.22399,0
2.75477,0.854524,0
0.3061,4.28261,1
1.6272,0.0745848,0
1.92299,1.05257,0
2.77349,0.948759,0
1.59303,2.41402,0
1.30857,1.32628,0
1.03564,1.59814,0
0.426153,3.9806,1
2.08847,1.19259,0
1.11324,4.30526,1
1.72983,4.19999,1
1.30989,4.16718,1
2.88432,0.387737,0
1.80288,0.593041,0
1.28029,4.62114,1
2.27545,0.49304,0
2.20075,1.17596,0
0.684878,4.07991,1
1.62249,4.16889,1
1.85276,2.09246,0
0.381161,0.728282,0
1.16057,5.39722,1
1.21181,3.39219,1
1.7834,0.0579878,0
1.05594,5.15209,1
-0.322349,3.60305,1
0.887688,4.98287,1
2.82841,0.429702,0
0.693043,4.43664,1
1.51252,4.43617,1
2.19536,1.22862,0
1.55331,3.98744,1
2.02893,2.12546,0
1.65515,0.621887,0
0.118189,5.10347,1
0.645411,4.09374,1
0.769392,4.49404,1
2.55933,1.29694,0
1.94338,0.494406,0
2.53955,4.09255,1
0.614862,4.73112,1
0.791725,3.77966,1
1.65298,1.10686,0
1.19273,1.6114,0
0.988813,5.27939,1
0.686787,4.16812,1
1.86467,4.81198,1
1.65377,5.23618,1
0.98814,3.72421,1
3.26196,0.0937465,0
0.167222,5.06278,1
0.66462,5.40246,1
-0.296564,3.82886,1
2.31934,0.187251,0
1.13155,4.92793,1
1.81581,4.16811,1
1.75663,1.33986,0
0.225418,3.74457,1
0.18743,3.6773,1
0.89331,1.47205,0
3.25702,1.9267,0
0.383488,4.5304,1
2.17248,4.72655,1
3.30874,1.14445,0
1.83896,0.226862,0
-0.0941581,4.19986,1
1.48836,1.05021,0
1.23172,5.41234,1
2.61811,1.67458,0
1.80179,1.15527,0
1.02217,5.27723,1
1.45714,5.41125,1
3.71818,0.890372,0
1.2848,4.77106,1
0.867134,3.8234,1
1.47681,1.00485,0
2.15707,0.185199,0
1.29075,0.699003,0
0.775832,4.84838,1
0.111554,3.7648,1
0.963905,3.18324,1
1.49389,1.57135,0
0.368768,5.72146,1
1.66413,4.34698,1
1.29588,3.88262,1
1.48155,5.30704,1
0.186625,3.73343,1
1.4287,3.48671,1
0.582906,4.45808,1
1.91231,3.64146,1
2.02917,1.02505,0
1.17462,4.87334,1
1.30141,3.25777,1
1.77887,0.486643,0
1.2099,4.60402,1
-0.0330899,3.73271,1
1.34654,0.82553,0
1.30277,4.72465,1
0.0558041,3.89178,1
0.326296,3.42863,1
-0.216603,3.26328,1
2.3663,0.354029,0
1.46728,4.85858,1
1.53808,5.32645,1
1.50865,3.57134,1
0.661245,3.77592,1
0.121286,4.68993,1
0.713025,-0.449262,0
0.898134,3.68643,1
1.03821,0.555218,0
0.785711,4.25241,1
2.22325,1.2359,0
0.961572,4.75828,1
1.50532,1.13161,0
0.558912,4.46519,1
2.7203,1.00338,0
1.97551,1.58237,0
1.35674,0.486181,0
1.90862,1.75561,0
3.14836,0.448794,0
1.9059,-0.627841,0
1.05662,4.15456,1
1.73267,0.6796,0
0.714871,3.86348,1
0.223229,4.29597,1
1.79633,1.13022,0
1.41172,5.90142,1
1.65353,4.55988,1
1.02972,4.2263,1
0.422528,4.12388,1
1.32067,4.49045,1
1.9417,4.3896,1
0.200588,4.44402,1
1.17259,4.91164,1
0.44289,3.21127,1
2.63965,0.0896643,0
2.95907,0.110208,0
1.98793,0.930625,0
2.66761,1.7611,0
1.9254,1.23707,0
-0.374777,4.4085,1
1.95429,0.0345867,0
3.0836,1.38865,0
1.05385,0.0770705,0
1.37282,4.23436,1
2.21743,0.887458,0
2.00048,4.51952,1
1.6445,1.39402,0
1.75956,3.99908,1
-0.0655584,4.17262,1
0.603113,4.40205,1
1.44481,4.08648,1
3.07884,0.964287,0
2.30811,0.495362,0
1.11071,3.99836,1
2.08476,0.96858,0
0.922788,5.30658,1
0.740767,4.07123,1
0.166663,4.42488,1
2.2366,1.39853,0
2.68209,0.636293,0
1.62487,4.7486,1
0.0549541,4.4082,1
0.376481,0.133597,0
0.392722,4.13791,1
1.77108,1.33813,0
1.93165,3.71285,1
1.20748,0.714117,0
1.72263,4.08975,1
2.02524,1.52714,0
1.70192,1.96384,0
1.71979,0.488208,0
1.23784,0.653227,0
1.45737,4.46521,1
1.20487,0.751183,0
0.737858,4.56392,1
2.58695,1.49912,0
2.86576,0.182495,0
2.67845,0.985069,0
0.111762,5.54338,1
1.45643,4.84856,1
0.80758,5.01139,1
2.30096,-0.339117,0
0.318248,3.871,1
2.08423,1.78581,0
2.36052,1.28328,0
2.25423,0.601417,0
1.17914,4.43282,1
0.31722,4.71762,1
2.02624,1.49933,0
2.18464,0.936589,0
1.11983,5.27835,1
0.859947,5.13521,1
1.01678,4.77035,1
3.03948,0.826524,0
1.03662,4.62728,1
1.71453,1.58225,0
0.789084,3.79961,1
0.317028,3.63671,1
0.974271,4.24562,1
0.475559,4.70751,1
1.40323,4.29065,1
1.57512,0.463367,0
2.53694,0.144727,0
1.78185,0.854187,0
2.2498,0.551546,0
2.09917,0.899676,0
1.48818,3.83131,1
1.67997,0.569984,0
1.21437,0.700539,0
1.56265,0.476843,0
1.30112,4.64001,1
1.40761,3.72518,1
1.20509,3.99313,1
1.78663,5.4675,1
0.426712,3.67596,1
0.936768,3.03525,1
1.79644,0.0115342,0
1.15593,3.8968,1
1.35149,4.64907,1
0.958356,4.23288,1
0.75512,0.437159,0
1.16601,1.90468,0
0.591254,3.82152,1
1.76926,-0.0964397,0
1.88785,1.58717,0
0.441583,2.92405,1
2.57725,1.07739,0
1.98504,0.912722,0
0.266543,5.35511,1
1.16969,4.70601,1
1.91146,0.583674,0
1.69034,1.29204,0
0.962216,4.9513,1
1.24015,1.04756,0
2.64008,1.82364,0
1.2305,4.15291,1
2.19063,1.07296,0
0.50405,3.95292,1
3.30084,1.44472,0
1.34655,1.88483,0
2.42958,1.41383,0
0.389227,4.87995,1
1.33981,3.52963,1
0.587339,4.91564,1
1.68464,1.17605,0
0.549816,4.32241,1
0.755717,3.37964,1
2.05501,1.01327,0
2.70783,0.347355,0
1.73323,3.707,1
2.01728,1.15454,0
1.26824,0.642149,0
1.70103,4.48724,1
0.0284921,3.17533,1
-0.220296,4.31475,1
1.68497,4.07914,1
2.33516,0.146224,0
1.3222,4.92639,1
1.12723,3.86785,1
2.00736,-0.0254654,0
0.812415,4.79198,1
2.50574,4.96328,1
2.34964,0.309494,0
1.71444,5.02522,1
0.153414,3.61155,1
1.64187,1.44277,0
1.6249,5.24719,1
1.9629,1.38203,0
0.450004,5.32549,1
1.13846,0.807936,0
0.238143,4.15868,1
-0.47182,3.40055,1
1.53814,3.40269,1
1.68387,0.822204,0
1.20806,5.21379,1
1.72032,1.40736,0
2.57312,0.814081,0
2.13443,1.88146,0
3.32896,0.666448,0
0.632021,4.67275,1
1.26629,1.85853,0
1.53519,0.861716,0
2.17276,1.13481,0
2.06084,3.06927,1
-0.00235081,4.19318,1
1.04803,4.76698,1
1.62642,1.08541,0
1.68321,4.38856,1
2.73796,-0.658926,0
1.32629,4.85975,1
3.2659,-0.0362848,0
1.74551,4.14946,1
2.62371,1.37609,0
1.52104,4.73833,1
1.59413,4.29477,1
2.64406,0.54214,0
1.62586,1.24936,0
1.62816,3.92086,1
2.40075,0.919743,0
1.07758,0.872834,0
2.37708,0.393403,0
0.311682,4.44477,1
0.521548,4.27374,1
1.7534,3.89756,1
0.954824,4.5054,1
2.19394,0.0600918,0
1.35363,0.314174,0
2.01388,3.99457,1
0.0113409,3.66715,1
2.90415,0.612656,0
2.3154,0.738744,0
1.16385,4.18771,1
0.765515,5.41931,1
1.25044,4.07844,1
1.07798,0.463106,0
2.57133,0.890578,0
2.04595,1.05396,0
2.03231,1.437,0
2.51643,1.89345,0
1.61417,3.66416,1
1.87951,0.782113,0
2.45112,1.37482,0
2.12642,0.856126,0
1.11196,4.64237,1
1.25062,0.947345,0
1.86141,0.0618639,0
0.983007,4.34116,1
0.295962,4.52499,1
2.09106,1.47248,0
1.33258,0.864268,0
2.41967,0.879992,0
1.29201,-0.339591,0
1.2847,4.78219,1
1.41672,1.56689,0
0.856916,4.69745,1
1.05555,4.41293,1
2.54354,0.311839,0
1.29422,5.65238,1
-0.486214,4.28076,1
2.50751,-0.253971,0
1.46795,0.53732,0
2.93386,1.62404,0
1.1365,1.29873,0
2.16131,1.12193,0
2.20362,1.5489,0
1.54716,4.70464,1
1.77013,1.29264,0
0.975442,4.05347,1
2.25672,0.541622,0
1.21768,3.8929,1
1.92554,1.19417,0
0.036457,3.93585,1
1.76181,1.40957,0
1.98773,0.636693,0
0.206952,3.9765,1
2.03527,0.956486,0
1.60036,0.595435,0
1.19485,3.64062,1
1.14379,4.07756,1
0.652609,3.55001,1
1.0881,1.3939,0
0.204387,4.73417,1
1.29666,-0.108843,0
0.176952,3.88417,1
2.41357,0.824834,0
1.11215,5.5067,1
1.0353,3.97201,1
2.50248,0.628876,0
1.25567,3.38204,1
1.12037,-0.347663,0
2.57255,4.09021,1
1.0864,5.41307,1
0.641834,4.9878,1
1.95799,4.25523,1
1.31839,4.23419,1
2.21781,0.180428,0
1.11082,3.29657,1
1.54087,1.43589,0
2.12274,4.05753,1
0.572794,4.08806,1
1.27237,4.82407,1
2.65129,1.23076,0
1.9226,0.192677,0
0.860624,3.53875,1
1.12441,4.1973,1
0.81831,3.68901,1
1.73048,0.311122,0
2.2701,-0.0453202,0
1.92182,0.662313,0
2.94362,0.733852,0
1.95507,0.611196,0
1.9831,1.05521,0
0.438676,0.478207,0
0.0191597,3.26017,1
2.92252,0.697244,0
2.26863,0.718761,0
0.142478,4.25661,1
1.56139,3.53291,1
2.45256,1.42926,0
0.993608,4.18306,1
1.34161,4.43673,1
2.82553,0.509154,0
3.00859,0.64073,0
1.37914,4.9544,1
1.90427,4.43243,1
2.07174,0.88624,0
1.25875,0.611304,0
1.48316,1.65426,0
0.24013,4.58123,1
2.2396,1.4721,0
1.27645,5.04589,1
0.85182,5.01243,1
3.30274,-0.00743072,0
0.941477,4.04614,1
1.2876,0.0508887,0
2.10112,-0.421976,0
1.85969,0.664269,0
-0.34059,3.85186,1
2.58562,-0.0947611,0
2.78302,1.98301,0
1.48718,3.82146,1
0.713124,4.36692,1
1.99291,1.03025,0
1.74028,3.39694,1
1.39075,1.05627,0
-0.0931812,3.90439,1
1.21973,4.91864,1
0.568692,4.45362,1
0.328685,1.05389,0
1.77181,1.68701,0
2.72329,0.702916,0
1.54656,1.76359,0
1.57256,4.51372,1
-0.126934,5.09164,1
2.22457,1.35705,0
0.524827,-0.236509,0
1.45799,3.64233,1
1.59051,0.823726,0
2.03396,3.96237,1
2.14968,0.862129,0
0.881901,5.07341,1
0.661015,4.65287,1
2.16748,0.90471,0
1.73116,1.66675,0
2.35704,0.750922,0
2.12178,0.603791,0
-1.14353,3.40975,1
2.09072,1.28582,0
1.55713,3.9119,1
2.26529,0.0763239,0
0.813789,3.96135,1
2.32082,1.84313,0
1.89994,-0.698071,0
1.80957,0.751678,0
1.71732,0.671552,0
2.98202,0.894443,0
1.67547,-0.00238745,0
-0.0665896,4.11643,1
2.23619,-0.505689,0
0.35645,4.57357,1
2.50153,4.79231,1
2.19915,1.51458,0
2.31774,0.547201,0
1.24941,4.05184,1
1.64146,0.931126,0
1.52704,4.44493,1
2.52679,1.62298,0
2.08426,0.685551,0
1.4702,0.0257935,0
1.019,4.18136,1
-0.213386,3.39427,1
3.09485,1.15535,0
2.25347,4.13479,1
2.42897,0.360539,0
1.41361,4.63501,1
-0.0511639,4.33612,1
1.13897,3.82289,1
2.93767,1.13543,0
0.580923,3.818,1
0.99446,3.95837,1
1.16871,3.91309,1
1.3414,3.86575,1
2.06141,1.60118,0
2.30055,0.555293,0
0.728825,4.28139,1
0.659996,3.78988,1
0.879056,3.63265,1
2.12188,5.30211,1
0.102361,4.20824,1
1.29765,4.24961,1
1.40257,4.16583,1
0.809593,4.41988,1
1.79576,1.13673,0
1.18664,1.29544,0
0.94711,4.64418,1
1.02184,4.49536,1
1.23916,4.53398,1
1.56651,1.81748,0
1.74315,5.22085,1
2.87833,1.16932,0
1.24846,4.08039,1
2.78621,0.370557,0
1.05374,2.03246,0
1.87561,0.822934,0
1.92303,1.39985,0
1.83613,4.07356,1
1.85874,1.059,0
2.27542,0.353478,0
1.67327,1.23259,0
2.17566,0.75745,0
0.541913,3.63201,1
2.27968,0.482978,0
1.6868,4.55762,1
1.88786,1.34549,0
2.5178,1.11572,0
1.32749,0.754537,0
3.23238,0.962593,0
2.77369,4.97908,1
2.2583,0.0814145,0
2.5596,1.66558,0
1.12311,4.23713,1
1.26034,4.98631,1
1.46298,4.3934,1
1.32748,4.00906,1
1.64873,4.49673,1
3.13768,0.680546,0
0.828993,3.47943,1
0.424015,4.07604,1
1.46315,0.761734,0
-0.29002,4.27861,1
2.72397,1.17991,0
2.69696,0.661236,0
1.12398,0.382824,0
0.763132,3.55837,1
2.18668,0.25475,0
2.15371,4.80235,1
2.14615,1.15787,0
0.832808,4.41224,1
1.67914,4.76353,1
1.66941,1.08895,0
1.1437,3.65416,1
1.57262,1.43341,0
1.11726,4.70101,1
1.6071,0.923673,0
0.961734,4.95221,1
1.6273,0.574236,0
0.535093,3.92339,1
2.14242,0.764505,0
2.34521,0.925419,0
1.85746,0.440005,0
2.79559,0.667027,0
-0.221218,4.04728,1
0.622805,4.55441,1
2.14126,1.26877,0
0.290312,3.85759,1
1.97143,1.24478,0
2.18562,2.67483,0
2.34287,1.12769,0
2.22558,0.99448,0
1.90868,2.42233,0
0.844618,4.15962,1
1.06902,0.756549,0
1.20359,3.59662,1
1.25157,4.66793,1
2.09417,1.36355,0
1.20124,4.31106,1
0.637204,4.57724,1
0.667143,3.40066,1
1.10131,4.4139,1
2.0864,0.344276,0
2.06958,1.31776,0
1.03734,1.09522,0
1.95782,0.258134,0
2.26802,0.5819,0
0.801602,4.05142,1
2.81708,2.03158,0
1.25475,1.22483,0
2.75066,0.620157,0
1.1641,3.50817,1
1.47646,3.95257,1
1.71166,2.98055,1
1.55003,1.17031,0
-0.209499,3.80962,1
1.15215,4.27969,1
0.505458,4.10244,1
1.83286,-0.228733,0
0.457456,3.32263,1
-0.0156532,4.49881,1
0.180008,4.31255,1
1.64265,4.75005,1
2.34169,0.731796,0
0.994502,4.76279,1
2.24042,1.35327,0
2.26799,0.308697,0
1.49765,4.20663,1
2.83186,1.48972,0
0.615759,4.68922,1
1.80229,0.604842,0
1.49925,0.980973,0
2.14549,0.450295,0
1.82882,0.701801,0
2.28536,1.69103,0
3.02491,0.959507,0
2.4111,1.15565,0
-0.424078,2.84139,1
1.35736,4.82311,1
2.68619,1.14407,0
1.67597,1.80961,0
2.56195,0.138767,0
0.646335,4.34419,1
1.97783,1.10176,0
2.82141,1.7307,0
2.13436,0.986524,0
1.08617,4.69123,1
1.78943,4.33606,1
1.83718,1.37956,0
3.42081,1.10724,0
2.68059,0.901537,0
1.52138,1.12592,0
2.92094,0.648577,0
1.65449,0.232772,0
2.72044,-0.753081,0
2.51212,0.492507,0
1.364,4.22484,1
0.832843,0.686046,0
1.86654,0.945169,0
1.40056,3.57322,1
2.94814,2.28937,0
0.234744,4.43508,1
0.226604,3.83636,1
2.05655,3.58673,1
1.77166,5.45194,1
1.79222,0.825627,0
0.168981,4.64326,1
1.28699,5.38311,1
0.270281,4.88651,1
2.653,0.669077,0
1.41842,0.961978,0
2.90567,0.889284,0
1.94142,-0.332878,0
2.70821,1.02018,0
0.779171,5.00887,1
2.86672,1.43176,0
3.00894,1.02519,0
0.84869,4.8523,1
1.24997,3.73687,1
2.15985,5.20796,1
2.53817,1.56835,0
1.88126,3.40283,1
2.29315,0.521602,0
0.373809,3.73453,1
2.91161,1.41695,0
1.61789,4.01111,1
0.910416,4.15437,1
2.77713,1.07566,0
1.05872,0.389433,0
1.64613,0.285499,0
1.9336,0.0977242,0
1.47933,4.30038,1
3.0468,1.23206,0
0.24595,4.72449,1
1.38549,0.241076,0
0.318352,4.78546,1
2.16117,0.640336,0
0.763943,0.43945,0
0.679161,4.8197,1
1.30203,0.549562,0
1.20862,4.39329,1
2.39898,-0.219445,0
1.65809,1.38243,0
1.89836,3.57231,1
1.84557,1.20854,0
0.782818,3.88898,1
2.32141,1.28938,0
1.56943,0.525093,0
1.80299,3.82987,1
0.760428,4.0461,1
2.99486,1.09735,0
2.03814,1.32824,0
1.08675,4.58216,1
2.62569,1.77341,0
2.21359,0.677653,0
0.743175,3.49904,1
2.71454,1.34266,0
3.50473,0.353865,0
1.28554,1.0397,0
1.85028,0.347501,0
0.53498,4.66071,1
1.11977,3.93249,1
1.53525,0.659855,0
2.4407,1.11285,0
1.3973,1.87957,0
2.9452,0.684397,0
0.416626,3.54595,1
1.47566,4.74723,1
2.33439,1.5216,0
1.00207,4.21151,1
0.324513,5.13702,1
1.17052,4.15615,1
0.83915,4.25513,1
2.22617,0.941772,0
1.17312,4.29524,1
0.895028,5.09575,1
3.38481,1.4778,0
1.49431,4.63321,1
1.19274,3.73626,1
3.33801,0.687432,0
1.80266,1.1721,0
0.852983,3.96537,1
0.429209,4.97693,1
2.89727,0.990011,0
1.4465,4.56284,1
2.01553,4.94627,1
1.75043,-0.281291,0
1.94838,0.62213,0
0.87517,3.73138,1
1.94573,1.32803,0
0.715201,4.61119,1
0.526315,4.87755,1
2.00487,0.562505,0
1.29043,4.76547,1
1.53298,4.16734,1
1.44118,1.12601,0
1.14215,4.23446,1
0.544298,3.69487,1
0.504113,4.05683,1
3.15383,0.316504,0
0.826713,4.61771,1
0.550517,4.59331,1
2.41648,1.27304,0
0.135037,4.15231,1
1.38199,4.0705,1
2.77243,1.39585,0
1.93536,0.411,0
1.63934,0.0685548,0
3.19655,0.592139,0
-0.828178,4.82185,1
2.79856,1.8045,0
1.87752,1.30312,0
2.72385,1.45817,0
0.545771,4.96911,1
-0.253222,4.64973,1
2.10252,0.966652,0
2.75091,0.0137123,0
1.64679,4.04721,1
0.727955,0.579798,0
2.06462,0.958813,0
0.620901,4.21934,1
3.09504,-0.0374186,0
0.151393,4.12675,1
1.79699,0.395076,0
0.938172,0.600956,0
1.26165,0.860882,0
1.59475,0.96107,0
2.19184,0.439337,0
2.09993,1.78267,0
1.39159,1.35657,0
2.4545,1.72534,0
2.33798,1.56842,0
0.386461,3.55618,1
2.53776,0.94959,0
1.05402,4.21974,1
1.95541,0.450028,0
1.3107,0.635659,0
1.0082,3.68597,1
0.82155,4.34628,1
0.307353,4.63597,1
1.89368,6.00246e-05,0
1.93605,1.28444,0
2.2145,0.925038,0
0.374213,5.13736,1
1.06648,3.83496,1
1.94253,0.20684,0
1.51189,4.01962,1
2.52363,5.28591,1
1.30867,5.07185,1
1.21471,0.863321,0
0.543422,1.34035,0
2.52506,1.37562,0
1.40159,4.55748,1
2.74568,1.37999,0
1.34009,4.14392,1
2.66683,1.34072,0
2.07991,3.81458,1
1.98789,-0.500214,0
3.31381,1.10376,0
1.59785,2.85382,1
2.89764,-0.252079,0
0.786858,3.76996,1
3.01872,1.72054,0
0.957945,4.0569,1
1.79336,1.69963,0
0.127993,4.95784,1
0.437324,4.94749,1
1.99439,1.00073,0
1.42473,-0.507542,0
2.36562,0.737114,0
1.08628,0.265169,0
0.662154,5.14817,1
3.28221,0.918413,0
2.69951,1.53881,0
1.17035,4.21875,1
0.771565,4.93786,1
1.55583,5.15735,1
1.14452,3.29444,1
1.13892,4.98566,1
-0.0106395,3.49049,1
1.95585,1.99401,0
1.6279,1.20456,0
-0.117124,4.71914,1
1.57347,4.63711,1
1.25825,5.25761,1
1.04485,-0.192319,0
0.105933,4.73,1
0.547984,5.10392,1
1.31884,4.94717,1
1.03646,3.74051,1
2.30688,0.569035,0
2.2452,4.18878,1
2.34915,0.358763,0
1.80577,-0.0404252,0
1.64168,2.16276,0
1.10617,4.40191,1
0.68098,4.04281,1
1.89688,0.869127,0
0.360069,4.51123,1
1.1252,0.511466,0
1.96258,2.91617,1
1.6103,5.27747,1
1.37003,4.65913,1
1.29507,1.13927,0
1.1627,0.309328,0
1.76025,4.59362,1
0.871586,5.21461,1
1.75781,0.83829,0
1.5651,0.754758,0
1.23591,3.65443,1
0.381781,4.41079,1
1.46663,-0.390961,0
0.133319,3.67853,1
1.39512,1.46153,0
1.71055,3.79305,1
1.51799,1.40749,0
0.408112,5.5462,1
1.5866,4.08122,1
2.16194,1.5283,0
2.38035,0.837633,0
0.409061,4.55092,1
1.05774,3.44471,1
3.25858,4.31281,1
1.09795,3.95389,1
0.181845,5.16937,1
1.31614,0.728547,0
1.95137,1.47778,0
1.11722,3.60964,1
0.494911,4.64133,1
2.37439,1.55321,0
2.85872,0.8797,0
1.2137,4.58049,1
0.73576,4.00386,1
2.38252,0.682639,0
1.41013,4.31855,1
0.569401,2.76716,1
1.16308,3.68586,1
2.05216,0.729964,0
0.993772,1.19116,0
1.4148,3.67323,1
0.321769,4.51577,1
0.481471,4.15477,1
1.11108,4.61764,1
1.76918,3.6393,1
1.45109,1.46801,0
2.70471,4.12881,1
-0.31145,4.69321,1
1.46633,1.38466,0
0.955281,5.02556,1
2.10531,1.52206,0
2.05766,0.236888,0
1.10399,5.24369,1
2.1894,0.723341,0
0.57461,4.81569,1
3.37107,1.80163,0
0.549618,-0.0569361,0
1.59357,0.150843,0
2.60521,2.03118,0
0.848353,3.90878,1
-0.289732,4.35908,1
1.88595,1.18121,0
3.19876,0.684662,0
1.78283,4.13086,1
1.19748,4.75423,1
2.95909,0.308047,0
2.05632,0.870931,0
1.93618,1.21041,0
3.49975,0.165971,0
0.605267,4.54488,1
0.757684,3.79578,1
2.50596,3.84834,1
3.01024,0.955975,0
2.27566,0.994961,0
1.7567,0.598017,0
0.279979,4.29633,1
2.29845,0.252578,0
0.131822,4.78787,1
0.600225,3.9793,1
2.59815,1.29423,0
1.14718,1.74856,0
1.82761,1.20388,0
2.68827,1.10846,0
2.77858,-0.0257296,0
0.210741,3.76646,1
3.34392,0.0606977,0
2.89799,0.768121,0
3.67318,0.0615174,0
0.659799,0.661935,0
0.80374,1.5462,0
2.97348,0.238358,0
2.1503,0.620398,0
